gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	protein_id	gene_symbol	product	neg_log10_padj	deg_class	label
gene-ACSAL1_RS02825	29.890408854699576	2.707474592873077	0.48090524038630145	5.6299544390454495	1.8025723117699245e-8	3.9801188773818596e-8	WP_022552661.1	NA	MerR family transcriptional regulator	7.4001039563132585	Up	NA
gene-ACSAL1_RS13280	230.33071087859457	1.2589652578926112	0.2236615953558468	5.628884368322558	1.8137893532959965e-8	4.0021656382509487e-8	WP_014418608.1	dnaB	replicative helicase loading/DNA remodeling protein DnaB	7.397704941114663	Up	NA
gene-ACSAL1_RS09405	36.03536540174872	-2.5777608392116296	0.4582586093783504	-5.625122554071564	1.8537631776894836e-8	4.087591854131326e-8	WP_209388303.1	bioF	8-amino-7-oxononanoate synthase	7.388532474993637	Down	NA
gene-ACSAL1_RS04980	212.10376932884992	1.1085797791705978	0.1970961719314353	5.624562711224266	1.8597848397195295e-8	4.0980876251078924e-8	WP_014720932.1	NA	TetR/AcrR family transcriptional regulator	7.387418759772309	Up	NA
gene-ACSAL1_RS18015	3328.790526878144	-0.8729251820231914	0.15542805998117556	-5.616265056186858	1.9512926182907524e-8	4.296812490988722e-8	WP_014419185.1	qoxD	cytochrome aa3 quinol oxidase subunit IV	7.366853598121016	Not significant	NA
gene-ACSAL1_RS00025	79.85618694514734	1.6983933688812505	0.3025091366757181	5.61435395818105	1.9729798037847424e-8	4.3414099717219235e-8	WP_004392908.1	remB	extracellular matrix regulator RemB	7.362369200558561	Up	NA
gene-ACSAL1_RS02200	10540.329181507186	0.9244146523212244	0.1646551917424706	5.614245396932625	1.974218758692513e-8	4.3414099717219235e-8	WP_209387900.1	NA	D-lyxose/D-mannose family sugar isomerase	7.362369200558561	Not significant	NA
gene-ACSAL1_RS01760	232.12934469544632	1.1422509469923576	0.20351099088029756	5.612723627610925	1.9916656561365962e-8	4.3768132957589065e-8	WP_007609299.1	comJ	competence protein ComJ	7.358841978941162	Up	NA
gene-ACSAL1_RS17070	122.0493002536208	-1.8588800849433793	0.3318289563028999	-5.601922465279244	2.1198738227272263e-8	4.655409179322537e-8	WP_007407552.1	tkmA	protein-tyrosine kinase activator TkmA	7.332042141425464	Down	NA
gene-ACSAL1_RS19465	2085.6767639073814	-1.2003807840057252	0.21435560734100711	-5.599950469670253	2.144130591072137e-8	4.7054974052718244e-8	WP_003178075.1	rpmH	50S ribosomal protein L34	7.327394461727275	Down	NA
gene-ACSAL1_RS01800	1844.1194209256605	-0.9390645277967123	0.16777026909684734	-5.597323845589271	2.17685851005586e-8	4.7740961787045466e-8	WP_103527162.1	srfAD	surfactin biosynthesis thioesterase SrfAD	7.321108835966065	Not significant	NA
gene-ACSAL1_RS03915	371.78676029007863	1.0989780113179863	0.19636647070582497	5.5965664981796035	2.1863848376022404e-8	4.7917530044076096e-8	WP_014417181.1	map	type I methionyl aminopeptidase	7.319505576175385	Up	NA
gene-ACSAL1_RS14575	513.9337666638664	-0.8888626077406385	0.15885810301813336	-5.595324323111025	2.2020972775408483e-8	4.8229345633531194e-8	WP_029973792.1	NA	aminotransferase	7.316688630461996	Not significant	NA
gene-ACSAL1_RS03305	304.1234537266575	1.035905647797472	0.18539704767072823	5.587498079458511	2.3036430515242423e-8	5.041935735411549e-8	WP_209387955.1	NA	DUF4129 domain-containing transglutaminase family protein	7.29740269414827	Up	NA
gene-ACSAL1_RS15235	385.1090213674641	1.0927358372767664	0.1956993820602091	5.58374699895871	2.3539106876361034e-8	5.148486136998023e-8	WP_003151857.1	NA	YuzK family famiily protein	7.2883204523178176	Up	NA
gene-ACSAL1_RS14195	272.64988385700246	1.2138534839060493	0.21745078003961651	5.582198802344614	2.374966780773886e-8	5.19104448449097e-8	WP_209387527.1	NA	o-succinylbenzoate--CoA ligase	7.284745249432424	Up	NA
gene-ACSAL1_RS17045	131.6638466252583	-1.3428362111623129	0.24084339301925312	-5.575557603338389	2.4673824245710457e-8	5.38941366173958e-8	WP_014419065.1	NA	coiled-coil domain-containing protein	7.26845848106974	Down	NA
gene-ACSAL1_RS13335	259.20943281522506	-1.016725544471412	0.18236960843419733	-5.575082126900916	2.474131165268345e-8	5.400522866123376e-8	WP_022552838.1	pnpS	two-component system histidine kinase PnpS	7.267564190754952	Down	NA
gene-ACSAL1_RS00740	1441.3962170457216	-1.0067355596969187	0.1807814902150398	-5.56879777071981	2.5650297868113003e-8	5.595175787483616e-8	WP_003156467.1	rplW	50S ribosomal protein L23	7.252186264393032	Down	NA
gene-ACSAL1_RS13595	15.77004702141082	-3.621628308983184	0.6506752295961903	-5.565953864927009	2.6072222301680146e-8	5.6833944990508126e-8	WP_167408947.1	NA	SMI1/KNR4 family protein	7.245392197410388	Down	NA
gene-ACSAL1_RS04790	552.5462172346107	-0.9968604865255318	0.17910787200889342	-5.565698901698937	2.6110376162476792e-8	5.6878941499479964e-8	WP_007610287.1	NA	glycerol-3-phosphate responsive antiterminator	7.245048494296792	Not significant	NA
gene-ACSAL1_RS05150	417.831361428664	1.3640915529821505	0.2451724549731678	5.563804274552129	2.639559904266789e-8	5.746173303658533e-8	WP_014417329.1	NA	HTH-type transcriptional regulator Hpr	7.240621279895134	Up	NA
gene-ACSAL1_RS17490	180.2166945805495	1.2934524338336115	0.23248678642557624	5.5635524655835535	2.6433734005482125e-8	5.7506207668992586e-8	WP_012118670.1	spo0F	sporulation initiation phosphotransferase Spo0F	7.240285271643023	Up	NA
gene-ACSAL1_RS15325	21.977830976868283	3.877119225990031	0.6970439540014162	5.562230622234411	2.6634797899623673e-8	5.7904835058887344e-8	WP_003151828.1	NA	MarR family winged helix-turn-helix transcriptional regulator	7.237285171130532	Up	NA
gene-ACSAL1_RS07765	196.948859831947	1.1472775398571171	0.20700754290114864	5.542201621150449	2.986920958778135e-8	6.489310551245073e-8	WP_007611280.1	murD	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase	7.187801441827553	Up	NA
gene-ACSAL1_RS16445	264.48822577789406	1.0939883486448103	0.19741270132715152	5.541631016090791	2.9966723852597994e-8	6.506144323077424e-8	WP_003151456.1	hprK	HPr(Ser) kinase/phosphatase	7.186676307174524	Up	NA
gene-ACSAL1_RS12000	171.73082001472216	1.1640908660537914	0.21071896128661896	5.524376444084689	3.30657829547382e-8	7.17419258764126e-8	WP_007408287.1	recO	DNA repair protein RecO	7.144226969083632	Up	NA
gene-ACSAL1_RS01835	445.1483928161311	0.981646298362684	0.1777780391214573	5.5217523109928495	3.3563540688958296e-8	7.277328448447031e-8	WP_003156371.1	bsdA	transcriptional regulator BsdA	7.138028023576677	Not significant	NA
gene-ACSAL1_RS08165	67.14058837709555	-1.844588635368912	0.3341184204673027	-5.520763065948427	3.3753065367748164e-8	7.313539447261243e-8	WP_072176999.1	rimM	ribosome maturation factor RimM	7.135872391798178	Down	NA
gene-ACSAL1_RS10500	106.05935203521776	1.4911511216372213	0.2701978602495589	5.518737714132789	3.4144336502244426e-8	7.393386997285995e-8	WP_029973651.1	bshA	N-acetyl-alpha-D-glucosaminyl L-malate synthase BshA	7.131156560624204	Up	NA
gene-ACSAL1_RS02855	95.69880174165748	1.6279893500087472	0.2951332717213921	5.5161159584392125	3.4657363091631995e-8	7.499474704971399e-8	WP_021495037.1	NA	TetR/AcrR family transcriptional regulator	7.124969155371207	Up	NA
gene-ACSAL1_RS00455	187.58209671160813	1.279205898789943	0.23222649025076353	5.508440907876732	3.620257251022605e-8	7.828625533502946e-8	WP_115941249.1	pabC	aminodeoxychorismate lyase	7.1063144800382085	Up	NA
gene-ACSAL1_RS07825	63.592424741823706	1.662833541186424	0.3022674043787498	5.501200318320944	3.772143373038923e-8	8.147705361560634e-8	WP_209388210.1	NA	acetylornithine deacetylase	7.088964684404568	Up	NA
gene-ACSAL1_RS12315	45.10641845769778	-2.117573350270342	0.3849315716797429	-5.501168275259403	3.7728290836783225e-8	8.147705361560634e-8	WP_003152812.1	NA	DinB family protein	7.088964684404568	Down	NA
gene-ACSAL1_RS06190	94.3725114926677	1.7550337284251454	0.3198821804877931	5.4865004538510656	4.0997437040497185e-8	8.847818970600325e-8	WP_022553515.1	NA	DeoR/GlpR family DNA-binding transcription regulator	7.053163771761985	Up	NA
gene-ACSAL1_RS16910	70.69338325673374	2.0126295638346936	0.36699899195104474	5.484019324236087	4.1576932522624676e-8	8.96692409252888e-8	WP_095060222.1	rbsD	D-ribose pyranase	7.0473565066473665	Up	NA
gene-ACSAL1_RS07435	527.9950134566292	-1.0945139983615657	0.1997675264196512	-5.478938534095489	4.2788495946209515e-8	9.222099192653516e-8	WP_209388335.1	NA	SDR family NAD(P)-dependent oxidoreductase	7.035170210831598	Down	NA
gene-ACSAL1_RS17235	111.65453699170304	1.2915718574617772	0.23574360321738913	5.478714331310039	4.2842740395001326e-8	9.227667162000285e-8	WP_014419089.1	NA	Rrf2 family transcriptional regulator	7.03490807868427	Up	NA
gene-ACSAL1_RS07415	230.4776358104641	-1.075891968363928	0.19673158946151775	-5.468831778916627	4.5301143876876736e-8	9.750703466673005e-8	WP_209388191.1	NA	type I polyketide synthase	7.010964050899061	Down	NA
gene-ACSAL1_RS00890	141.88871018554542	1.3514770059546235	0.24844092993092295	5.439832342965352	5.3330735122456865e-8	1.1468354528949537e-7	WP_014304219.1	NA	energy-coupling factor transporter transmembrane component T family protein	6.940498889880894	Up	NA
gene-ACSAL1_RS10875	51.64445705889512	2.066445668522116	0.3798779704566827	5.439761789918669	5.3351858661461675e-8	1.1468354528949537e-7	WP_007409427.1	NA	segregation/condensation protein A	6.940498889880894	Up	NA
gene-ACSAL1_RS12240	187.10858971175887	-1.0948488220941155	0.2015301061553543	-5.432681215630011	5.551353013743349e-8	1.1925128696189418e-7	WP_209388351.1	NA	TVP38/TMEM64 family protein	6.923536925349206	Down	NA
gene-ACSAL1_RS13740	1620.465267841702	-0.7886855016037067	0.1453756276419726	-5.425156296116302	5.7903849707133864e-8	1.2430383598729068e-7	WP_003152385.1	ccpA	catabolite control protein A	6.905515468925472	Not significant	NA
gene-ACSAL1_RS03850	63.96389822365287	-1.570876668656331	0.2895879272206139	-5.424524025338963	5.8109174286640254e-8	1.2466221802048052e-7	WP_209387992.1	NA	SpaA isopeptide-forming pilin-related protein	6.904265150302307	Down	NA
gene-ACSAL1_RS10870	63.09909090866288	1.816814898319964	0.33520134334410506	5.420070457339697	5.957555103713049e-8	1.277236896162375e-7	WP_007409428.1	scpB	SMC-Scp complex subunit ScpB	6.893728544275815	Up	NA
gene-ACSAL1_RS02065	4088.275302986393	-0.8382766942536253	0.15476143002610057	-5.416573716799138	6.075194970307178e-8	1.3015985002346777e-7	WP_014416912.1	gabD	succinate-semialdehyde dehydrogenase	6.885522960486209	Not significant	NA
gene-ACSAL1_RS17000	42.97089043534612	-1.9059004191608313	0.35194983553372355	-5.4152615706456535	6.119917327782758e-8	1.3103158523822278e-7	WP_021494838.1	chrB	chromate efflux transporter subunit ChrB	6.882624004792663	Down	NA
gene-ACSAL1_RS16705	44.22256477142175	1.964022544178414	0.3627760532227161	5.413870421520513	6.16768071203505e-8	1.3196723947753518e-7	WP_209387645.1	tuaH	teichuronic acid biosynthesis protein TuaH	6.879533867884915	Up	NA
gene-ACSAL1_RS11350	114.46065049431162	-1.222779099641015	0.2259755964775244	-5.411111282375277	6.263483183470111e-8	1.3392885701060516e-7	WP_003153227.1	artQ	arginine ABC transporter permease ArtQ	6.873125837549451	Down	NA
gene-ACSAL1_RS02815	125.46429200009054	1.2630452981430331	0.2334471785306109	5.410411494767395	6.28800938898925e-8	1.3436483220682292e-7	WP_209387928.1	NA	arsenic resistance protein	6.871714385873676	Up	NA
gene-ACSAL1_RS00875	4213.884242408189	0.8957208468340732	0.16568741794443223	5.40608851261402	6.441597254076045e-8	1.375562648339184e-7	WP_003156550.1	rplQ	50S ribosomal protein L17	6.861519625406304	Not significant	NA
gene-ACSAL1_RS16725	42.32887663293977	2.2251070382287024	0.41173067170383726	5.404278066097656	6.50699341517966e-8	1.3886146263142926e-7	WP_209387649.1	tuaD	UDP-glucose 6-dehydrogenase TuaD	6.857418264620201	Up	NA
gene-ACSAL1_RS19440	676.227040330707	-0.9720144251058944	0.17991956381424856	-5.402494339689571	6.57205319678466e-8	1.401577727062152e-7	WP_007615086.1	mnmG	tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG	6.853382812639223	Not significant	NA
gene-ACSAL1_RS01845	63.50366094185611	-1.5848196975463575	0.29346527395068855	-5.400365352299425	6.65053124811826e-8	1.417383562591083e-7	WP_022552576.1	bsdC	phenolic acid decarboxylase BsdC	6.848512608062003	Down	NA
gene-ACSAL1_RS05240	144.40507029622682	-1.2965613643898437	0.24028724219426825	-5.3958809987156755	6.818813125829563e-8	1.452295411979962e-7	WP_003155217.1	fabHB	beta-ketoacyl-ACP synthase III FabHB	6.837945034638988	Down	NA
gene-ACSAL1_RS17330	799.7778231566488	-1.139982933092224	0.21128887550858552	-5.395376024166979	6.838019436843525e-8	1.4554316599520165e-7	WP_003151172.1	atpG	ATP synthase F1 subunit gamma	6.837008182119728	Down	NA
gene-ACSAL1_RS07315	439.25679431001527	0.97135796429193	0.1801812881424742	5.3910035515111385	7.006528981902763e-8	1.490321292286848e-7	WP_003154568.1	sipT	signal peptidase I sipT	6.826720093718441	Not significant	NA
gene-ACSAL1_RS01830	428.2091349756399	0.9487096365600726	0.17612827758774885	5.386469734182326	7.185502233927746e-8	1.527389480091448e-7	WP_209387874.1	tcyA	cystine ABC transporter substrate-binding lipoprotein TcyA	6.816050204930204	Not significant	NA
gene-ACSAL1_RS11870	738.2845998375823	-0.8412491836026869	0.1562378596864428	-5.3844131332252525	7.268139373212734e-8	1.5439448452710898e-7	WP_095272412.1	pbpA	penicillin-binding protein 2A	6.811368218133869	Not significant	NA
gene-ACSAL1_RS02105	50.7542432266712	-1.7850780218867823	0.3315367965594052	-5.384253091698464	7.274608531033327e-8	1.5443090528624998e-7	WP_012116817.1	NA	PTS mannitol transporter subunit IIA	6.8112657826779985	Down	NA
gene-ACSAL1_RS01485	255.7685916726681	0.9960308196571044	0.18535528370387797	5.373630574504447	7.71668775513094e-8	1.6370869907684716e-7	WP_209387852.1	NA	YcdB/YcdC domain-containing protein	6.785928242636349	Not significant	NA
gene-ACSAL1_RS14760	44.90376639544265	2.1961913224152787	0.4087614158535065	5.372795076143778	7.752541760113815e-8	1.643619819637707e-7	WP_003152028.1	NA	YueH family protein	6.784198630425869	Up	NA
gene-ACSAL1_RS10315	42.82504103178941	2.359979697845892	0.4398343256719547	5.365610549473248	8.067584861398994e-8	1.709296518579513e-7	WP_110085500.1	pbuX	xanthine permease PbuX	6.76718259192377	Up	NA
gene-ACSAL1_RS09800	16.48030509010547	-3.2554576290207105	0.6067684258024224	-5.365239011432611	8.084209635376717e-8	1.7117022748177036e-7	WP_007611962.1	NA	superoxide dismutase	6.766571772163588	Down	NA
gene-ACSAL1_RS16465	38.187261399100656	2.166467664394216	0.40397152540157416	5.362921711476088	8.1886503137821e-8	1.732686398642623e-7	WP_007614041.1	NA	TetR/AcrR family transcriptional regulator	6.7612800337450425	Up	NA
gene-ACSAL1_RS01370	168.6667326371954	1.2151602641599757	0.22675293938085056	5.358961464746494	8.3701704320132e-8	1.7687907328027895e-7	WP_161512148.1	NA	amino acid permease	6.7523235458155675	Up	NA
gene-ACSAL1_RS18905	23.43921241289477	3.1853177709328273	0.5943907246989445	5.358962780831031	8.370109466219765e-8	1.7687907328027895e-7	WP_209387774.1	NA	xanthine dehydrogenase family protein molybdopterin-binding subunit	6.7523235458155675	Up	NA
gene-ACSAL1_RS10780	81.55566336488043	1.5616491962372547	0.29153626673160155	5.356620683062267	8.479287142466168e-8	1.7906843068095006e-7	WP_007409441.1	NA	CPBP family intramembrane glutamic endopeptidase	6.746980972439873	Up	NA
gene-ACSAL1_RS11455	14.423777291663988	6.796299350442807	1.2696374785649087	5.352944809194488	8.653424906632207e-8	1.826271871133295e-7	WP_014721488.1	NA	hypothetical protein	6.738434569986804	Up	NA
gene-ACSAL1_RS14695	58.21648338116985	1.9934462975446865	0.37248863237017293	5.351697003101112	8.713320834925212e-8	1.8377185760933173e-7	WP_012118311.1	NA	Na(+)/H(+) antiporter subunit F1	6.735720994695053	Up	NA
gene-ACSAL1_RS16815	1735.5046745085424	0.8414082849583847	0.15761076630114276	5.33852036066323	9.37081847362295e-8	1.9751082675098857e-7	WP_209387659.1	manA	mannose-6-phosphate isomerase%2C class I	6.7044090931041715	Not significant	NA
gene-ACSAL1_RS15665	373.3475705292859	1.0547244517973966	0.19759100544747565	5.337917327809577	9.402030890528554e-8	1.980401837382409e-7	WP_160216588.1	NA	heavy metal translocating P-type ATPase	6.703246679409493	Up	NA
gene-ACSAL1_RS13160	18.650138224872386	-3.0268642333038507	0.5673669464683363	-5.334932272923259	9.558022606326383e-8	2.0119544669700642e-7	WP_007612991.1	araQ	arabinooligosaccharides ABC transporter permease AraQ	6.696381852128738	Down	NA
gene-ACSAL1_RS04620	338.66033977812043	-0.895981395896901	0.16797748177447266	-5.333937539912937	9.610559293493157e-8	2.0217031467141045e-7	WP_209388038.1	queG	tRNA epoxyqueuosine(34) reductase QueG	6.694282612943107	Not significant	NA
gene-ACSAL1_RS05485	26.676012245788463	-2.3791866268041084	0.4460943129693075	-5.333371346896778	9.640587424909089e-8	2.026707311074739e-7	WP_014417373.1	gerPC	spore germination protein GerPC	6.693208965842413	Down	NA
gene-ACSAL1_RS12665	995.356936552652	1.001230330713487	0.187779561292573	5.331945201179292	9.71662632750635e-8	2.0413714302548917e-7	WP_007408187.1	yajC	preprotein translocase subunit YajC	6.690077967633794	Up	NA
gene-ACSAL1_RS12380	37.682313678678646	2.26421749832977	0.4261646854745132	5.313010616561709	1.0782875341147525e-7	2.263915908729616e-7	WP_072177473.1	NA	TetR/AcrR family transcriptional regulator	6.645139708690902	Up	NA
gene-ACSAL1_RS05630	37.623191589261	-1.9172453828405112	0.361292025789985	-5.3066363107470975	1.1166666296041849e-7	2.3429801117276437e-7	WP_003155094.1	NA	hypothetical protein	6.63023139787491	Down	NA
gene-ACSAL1_RS03265	59.35921930893899	1.761633347001195	0.3330754149905699	5.288992425487394	1.2299198380606822e-7	2.578941016153064e-7	WP_209387952.1	NA	TolB family protein	6.588558590646934	Up	NA
gene-ACSAL1_RS13755	3219.05056469961	-0.861055198575993	0.1629961853280069	-5.282670860322532	1.2731400349680045e-7	2.667844408758761e-7	WP_209387508.1	NA	YtxH domain-containing protein	6.573839502487089	Not significant	NA
gene-ACSAL1_RS07995	141.78418435314728	1.158108391619637	0.2194570050272274	5.277153907554484	1.3120568595657957e-7	2.747621328091363e-7	WP_003154347.1	gmk	guanylate kinase	6.561043121122057	Up	NA
gene-ACSAL1_RS10115	454.53125867031935	0.8806822456156447	0.16714645790563676	5.268925567736755	1.3722458919334337e-7	2.871813567654506e-7	WP_209388344.1	NA	YpmS family protein	6.541843757036608	Not significant	NA
gene-ACSAL1_RS10930	2560.392139268956	-0.8782221133217026	0.16703808605766332	-5.2576159967405935	1.45934845363059e-7	3.0521337909801393e-7	WP_003153363.1	NA	peptidylprolyl isomerase	6.515396432902325	Not significant	NA
gene-ACSAL1_RS00330	274.9432082408983	1.0666420324461934	0.20319296844706744	5.249404251525848	1.5259188642389373e-7	3.1893078964273285e-7	WP_015239025.1	pth	aminoacyl-tRNA hydrolase	6.496303551856253	Up	NA
gene-ACSAL1_RS16875	20.283942701503275	4.035579409374109	0.7688450375217054	5.248885292129079	1.530223164337899e-7	3.1962474840961393e-7	WP_003151340.1	pgsC	poly-gamma-glutamate biosynthesis protein PgsC	6.495359600817339	Up	pgsC
gene-ACSAL1_RS17315	62.977820327969816	-1.46100037832088	0.27857230642658126	-5.244600215513282	1.566215580854546e-7	3.2693240402413664e-7	WP_209387676.1	NA	hypothetical protein	6.4855420320307315	Down	NA
gene-ACSAL1_RS08880	349.1055065089921	-1.1102491184189558	0.2117405058683545	-5.243442268477583	1.576081388697489e-7	3.287804977835224e-7	WP_007611631.1	glnR	transcriptional repressor GlnR	6.483093951339391	Down	NA
gene-ACSAL1_RS07325	837.1785958190767	0.8362464103803198	0.1595599925307007	5.240952930098809	1.5974946467305418e-7	3.330335438113478e-7	WP_007409642.1	NA	ABC-F family ATP-binding cassette domain-containing protein	6.477512021272983	Not significant	NA
gene-ACSAL1_RS07965	178.69534856426458	1.070173059097868	0.2043147705276865	5.237864381189463	1.6244535782537066e-7	3.382195655235923e-7	WP_015239834.1	NA	precorrin-2 dehydrogenase/sirohydrochlorin ferrochelatase family protein	6.470801272689928	Up	NA
gene-ACSAL1_RS09960	38.77445388346521	-5.305057153159374	1.012810687533862	-5.237955343931938	1.623653344047482e-7	3.382195655235923e-7	WP_017417982.1	NA	class I SAM-dependent methyltransferase	6.470801272689928	Down	NA
gene-ACSAL1_RS08690	94.02431804298271	1.3622236604329794	0.26016007617006137	5.236098022751659	1.640068730275538e-7	3.41251968990067e-7	WP_209388252.1	NA	hypothetical protein	6.466924834107806	Up	NA
gene-ACSAL1_RS08115	7407.090868078295	-0.8620647128031899	0.16470379496915027	-5.2340306607061375	1.658529226137653e-7	3.4487214638252865e-7	WP_003154310.1	acpP	acyl carrier protein	6.46234188003345	Not significant	NA
gene-ACSAL1_RS16700	728.18032645735	0.8930259339943123	0.1707163413964579	5.231051267203652	1.685487529235304e-7	3.502535825307913e-7	WP_003151382.1	NA	glycosyltransferase family 4 protein	6.455617413885451	Not significant	NA
gene-ACSAL1_RS12520	17.09699740587652	-2.984700008593849	0.5706173383612052	-5.230650749529995	1.6891436619526677e-7	3.507889139400425e-7	WP_007408208.1	NA	transporter substrate-binding domain-containing protein	6.454954140194092	Down	NA
gene-ACSAL1_RS05535	196.41927394907657	-1.023269467640554	0.1959397644754632	-5.222367549434787	1.766499029245713e-7	3.6661909565431785e-7	WP_025649568.1	NA	AraC family transcriptional regulator	6.435784918202724	Down	NA
gene-ACSAL1_RS07900	174.02107590122324	-3.0047496525185804	0.5758660908447544	-5.21779229631463	1.8106834394399193e-7	3.75549157809761e-7	WP_209388212.1	NA	dihydroorotase	6.425333207612634	Down	NA
gene-ACSAL1_RS00930	2706.3882927098152	0.7815440369468472	0.1498657491840335	5.214960998107177	1.838559150187835e-7	3.810874358525902e-7	WP_209387824.1	NA	Mrp/NBP35 family ATP-binding protein	6.418975369332891	Not significant	NA
gene-ACSAL1_RS12675	184.09518985693273	1.0701795952557611	0.2054777416915852	5.208250715846697	1.9062923591733558e-7	3.948748458287666e-7	WP_003152692.1	queA	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	6.403540530648628	Up	NA
gene-ACSAL1_RS01325	249.71158344911936	-0.941541839229286	0.18088942000196165	-5.205068595051471	1.939249594488351e-7	4.014456776863074e-7	WP_209387843.1	NA	iron-containing alcohol dehydrogenase family protein	6.396373213715803	Not significant	NA
gene-ACSAL1_RS04105	120.61379068663126	1.2579436281271517	0.2417764138861399	5.20292119445347	1.9618007422635482e-7	4.0585533827210217e-7	WP_007408518.1	corA	magnesium/cobalt transporter CorA	6.391628737323167	Up	NA
gene-ACSAL1_RS14510	274.3610056071667	1.0814008958584012	0.20813531875839847	5.195662621362601	2.0399192138094978e-7	4.217477788958147e-7	WP_003152125.1	NA	zinc metallopeptidase	6.374947195913304	Up	NA
gene-ACSAL1_RS17140	594.5123225989589	0.9161554045908517	0.17655890325619264	5.18895047315445	2.114826295878581e-7	4.369564764003582e-7	WP_003151237.1	mbl	cell shape-determining protein Mbl	6.359561819323646	Not significant	NA
gene-ACSAL1_RS10825	225.02761867465404	-1.0266733261811545	0.1979257825783874	-5.187163151796792	2.135216590910654e-7	4.408889693120028e-7	WP_003153397.1	resD	DNA-binding response regulator ResD	6.355670766736972	Down	NA
gene-ACSAL1_RS18835	80.29122445213255	-1.5809562554891476	0.3047982905906826	-5.18689344492497	2.138309937437215e-7	4.412471840404113e-7	WP_029972995.1	NA	DUF5391 family protein	6.35531805318398	Down	NA
gene-ACSAL1_RS09535	62.28281235931207	-1.6012744725846353	0.3091289696456067	-5.1799560371853115	2.219381992514534e-7	4.576858864563306e-7	WP_003153848.1	NA	excisionase family DNA-binding protein	6.339432479595074	Down	NA
gene-ACSAL1_RS07455	5235.798133032476	0.8349428790461094	0.16120277983113718	5.179457078350182	2.225326055314297e-7	4.586204966789871e-7	WP_003154528.1	pdhB	pyruvate dehydrogenase complex E1 component subunit beta	6.3385465396722305	Not significant	NA
gene-ACSAL1_RS15580	232.47377245805177	1.1498027652642728	0.222227679217067	5.173985388837055	2.2915275177235705e-7	4.719645768906884e-7	WP_014418870.1	modA	molybdate ABC transporter substrate-binding protein	6.326090595938399	Up	NA
gene-ACSAL1_RS11005	900.2957521813795	-0.8338360486787518	0.16124133691374945	-5.171354099630071	2.324036925130086e-7	4.783569032206919e-7	WP_015417748.1	deoB	phosphopentomutase	6.320247954305057	Not significant	NA
gene-ACSAL1_RS09625	89.95866693793813	-1.4324669134070322	0.2772228894336468	-5.167202882610069	2.376232841249806e-7	4.887906439758941e-7	WP_209387328.1	NA	2-hydroxyacid dehydrogenase	6.310877115589825	Down	NA
gene-ACSAL1_RS02945	72.92153062374568	1.556205992739631	0.3012205447112122	5.1663341696417335	2.387298141360086e-7	4.907559723504784e-7	WP_021495025.1	fabF	beta-ketoacyl-ACP synthase II	6.309134406464433	Up	NA
gene-ACSAL1_RS05050	76.83207610608196	-1.3226174272393254	0.25625545627238017	-5.161323963511954	2.4520940773642874e-7	5.037572146286657e-7	WP_007409237.1	NA	Cof-type HAD-IIB family hydrolase	6.297778720997769	Down	NA
gene-ACSAL1_RS03475	607.9396691868137	-0.9957671217217156	0.19315307861052292	-5.1553261738561105	2.531898181681858e-7	5.198233434957443e-7	WP_209387967.1	pcrA	DNA helicase PcrA	6.2841442217111965	Not significant	NA
gene-ACSAL1_RS02185	311.82787830000484	-1.129939052314909	0.2192452678968354	-5.153767117320842	2.553049710350469e-7	5.238348363372282e-7	WP_209387899.1	NA	BglG family transcription antiterminator	6.280805623272469	Down	NA
gene-ACSAL1_RS18890	441.4416739573082	-0.9288562897044068	0.18028592812131247	-5.152128618043831	2.575462954505952e-7	5.280999795603113e-7	WP_014419314.1	fbp	fructose-1%2C6-bisphosphatase	6.2772838493205265	Not significant	NA
gene-ACSAL1_RS06720	138.03759668893852	1.307592481779424	0.2539590905638693	5.14883117149363	2.6211467059551425e-7	5.371283596809024e-7	WP_094295707.1	NA	glycosyltransferase	6.2699219168336375	Up	NA
gene-ACSAL1_RS09860	130.74978723382924	1.1535796363686803	0.2241961332893844	5.145403800875018	2.669459719272209e-7	5.466838063175368e-7	WP_209387349.1	NA	MATE family efflux transporter	6.262263790441891	Up	NA
gene-ACSAL1_RS10610	26.089365119897348	-2.151173644438969	0.41820064407388374	-5.1438793194658965	2.6912244905397586e-7	5.507937709686917e-7	WP_209387390.1	trpD	anthranilate phosphoribosyltransferase	6.259010979906075	Down	NA
gene-ACSAL1_RS04335	1431.0900019051262	-0.8636938576201816	0.16806682464561457	-5.138990752287758	2.762179908259802e-7	5.649597192712744e-7	WP_003155484.1	NA	glycosyltransferase family 2 protein	6.247982515582038	Not significant	NA
gene-ACSAL1_RS08055	31.71189461634648	2.2236556748801366	0.4329560372624192	5.135984911863824	2.8067017747275e-7	5.737046799442995e-7	WP_209388225.1	NA	thiamine diphosphokinase	6.241311607384955	Up	NA
gene-ACSAL1_RS09610	561.4723091586354	-0.9118720576533474	0.1777857058367679	-5.129051592542392	2.912055334594294e-7	5.948651400479413e-7	WP_209387326.1	NA	hypothetical protein	6.225581480610096	Not significant	NA
