set	KO	definition	foreground_with_KO	foreground_total	background_with_KO	background_total	oddsratio	pvalue	padj
conserved_up	K24131	protease PrsW [EC:3.4.-.-]	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K24708	ATP-binding cassette, subfamily B, putative efflux pump [EC:7.6.2.-]	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K25031	gluconokinase [EC:2.7.1.12]	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K25307	low molecular weight protein-tyrosine phosphatase [EC:3.1.3.48]	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K26739	PadR family transcriptional regulator, phenolic acid-responsive transcriptional regulator	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K26939	MATE family, multidrug efflux pump	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K26993	ArsR family transcriptional regulator, repressor of sdpIR and other operons	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K00034	glucose 1-dehydrogenase [EC:1.1.1.47]	1	173	2	2017	10.715116279069768	0.16422413453895854	0.1786297603757093
conserved_up	K00286	pyrroline-5-carboxylate reductase [EC:1.5.1.2]	1	173	2	2017	10.715116279069768	0.16422413453895854	0.1786297603757093
conserved_up	K00931	glutamate 5-kinase [EC:2.7.2.11]	1	173	2	2017	10.715116279069768	0.16422413453895854	0.1786297603757093
conserved_up	K01265	methionyl aminopeptidase [EC:3.4.11.18]	1	173	2	2017	10.715116279069768	0.16422413453895854	0.1786297603757093
conserved_up	K01534	Zn2+/Cd2+-exporting ATPase [EC:7.2.2.12 7.2.2.21]	1	173	2	2017	10.715116279069768	0.16422413453895854	0.1786297603757093
conserved_up	K02372	3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59]	1	173	2	2017	10.715116279069768	0.16422413453895854	0.1786297603757093
conserved_up	K02556	chemotaxis protein MotA	1	173	2	2017	10.715116279069768	0.16422413453895854	0.1786297603757093
conserved_up	K02759	cellobiose PTS system EIIA component [EC:2.7.1.196 2.7.1.205]	1	173	2	2017	10.715116279069768	0.16422413453895854	0.1786297603757093
conserved_up	K02761	cellobiose PTS system EIIC component	1	173	2	2017	10.715116279069768	0.16422413453895854	0.1786297603757093
conserved_up	K02804	N-acetylglucosamine PTS system EIICBA or EIICB component [EC:2.7.1.193]	1	173	2	2017	10.715116279069768	0.16422413453895854	0.1786297603757093
conserved_up	K02954	small subunit ribosomal protein S14	1	173	2	2017	10.715116279069768	0.16422413453895854	0.1786297603757093
conserved_up	K03307	solute:Na+ symporter, SSS family	1	173	2	2017	10.715116279069768	0.16422413453895854	0.1786297603757093
conserved_up	K03310	alanine or glycine:cation symporter, AGCS family	1	173	2	2017	10.715116279069768	0.16422413453895854	0.1786297603757093
conserved_up	K03413	two-component system, chemotaxis family, chemotaxis protein CheY	1	173	2	2017	10.715116279069768	0.16422413453895854	0.1786297603757093
conserved_up	K03722	ATP-dependent DNA helicase DinG [EC:5.6.2.3]	1	173	2	2017	10.715116279069768	0.16422413453895854	0.1786297603757093
conserved_up	K03892	ArsR family transcriptional regulator, arsenate/arsenite/antimonite-responsive transcriptional repressor	1	173	2	2017	10.715116279069768	0.16422413453895854	0.1786297603757093
conserved_up	K04763	integrase/recombinase XerD	1	173	2	2017	10.715116279069768	0.16422413453895854	0.1786297603757093
conserved_up	K06199	fluoride exporter	1	173	2	2017	10.715116279069768	0.16422413453895854	0.1786297603757093
conserved_up	K06306	cortical fragment-lytic enzyme [EC:3.2.1.-]	1	173	2	2017	10.715116279069768	0.16422413453895854	0.1786297603757093
conserved_up	K06518	holin-like protein	1	173	2	2017	10.715116279069768	0.16422413453895854	0.1786297603757093
conserved_up	K11928	sodium/proline symporter	1	173	2	2017	10.715116279069768	0.16422413453895854	0.1786297603757093
conserved_up	K17763	rsbT co-antagonist protein RsbR	1	173	2	2017	10.715116279069768	0.16422413453895854	0.1786297603757093
conserved_up	K18924	paired small multidrug resistance pump	1	173	2	2017	10.715116279069768	0.16422413453895854	0.1786297603757093
conserved_up	K19955	alcohol dehydrogenase [EC:1.1.1.-]	1	173	2	2017	10.715116279069768	0.16422413453895854	0.1786297603757093
conserved_up	K20742	gamma-D-glutamyl-L-lysine dipeptidyl-peptidase [EC:3.4.14.13]	1	173	2	2017	10.715116279069768	0.16422413453895854	0.1786297603757093
conserved_up	K00059	3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]	1	173	3	2017	5.354651162790698	0.23598057360831842	0.24249937398423882
conserved_up	K01126	glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]	1	173	3	2017	5.354651162790698	0.23598057360831842	0.24249937398423882
conserved_up	K01193	beta-fructofuranosidase [EC:3.2.1.26]	1	173	3	2017	5.354651162790698	0.23598057360831842	0.24249937398423882
conserved_up	K03569	rod shape-determining protein MreB and related proteins	1	173	3	2017	5.354651162790698	0.23598057360831842	0.24249937398423882
conserved_up	K04063	lipoyl-dependent peroxiredoxin [EC:1.11.1.28]	1	173	3	2017	5.354651162790698	0.23598057360831842	0.24249937398423882
conserved_up	K04487	cysteine desulfurase [EC:2.8.1.7]	1	173	3	2017	5.354651162790698	0.23598057360831842	0.24249937398423882
conserved_up	K06147	ATP-binding cassette, subfamily B, bacterial	1	173	3	2017	5.354651162790698	0.23598057360831842	0.24249937398423882
conserved_up	K07090	uncharacterized protein	1	173	3	2017	5.354651162790698	0.23598057360831842	0.24249937398423882
conserved_up	K19005	lipoteichoic acid synthase [EC:2.7.8.20]	1	173	3	2017	5.354651162790698	0.23598057360831842	0.24249937398423882
conserved_up	K21064	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.104]	1	173	3	2017	5.354651162790698	0.23598057360831842	0.24249937398423882
conserved_up	K03406	methyl-accepting chemotaxis protein	1	173	4	2017	3.567829457364341	0.30160885601435655	0.3065532634900017
conserved_up	K03699	magnesium and cobalt exporter, CNNM family	1	173	4	2017	3.567829457364341	0.30160885601435655	0.3065532634900017
conserved_up	K01448	N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	1	173	5	2017	2.6744186046511627	0.3616295554229588	0.3655603114601649
conserved_up	K03088	RNA polymerase sigma-70 factor, ECF subfamily	1	173	6	2017	2.1383720930232557	0.4165192606475255	0.4165192606475255
conserved_up	K22278	peptidoglycan-N-acetylglucosamine deacetylase [EC:3.5.1.104]	1	173	6	2017	2.1383720930232557	0.4165192606475255	0.4165192606475255
