set	KO	definition	foreground_with_KO	foreground_total	background_with_KO	background_total	oddsratio	pvalue	padj
opposite	K01118	FMN-dependent NADH-azoreductase [EC:1.7.1.17]	1	173	2	2017	10.715116279069768	0.16422413453895854	0.17685676027272457
opposite	K01265	methionyl aminopeptidase [EC:3.4.11.18]	1	173	2	2017	10.715116279069768	0.16422413453895854	0.17685676027272457
opposite	K01534	Zn2+/Cd2+-exporting ATPase [EC:7.2.2.12 7.2.2.21]	1	173	2	2017	10.715116279069768	0.16422413453895854	0.17685676027272457
opposite	K01673	carbonic anhydrase [EC:4.2.1.1]	1	173	2	2017	10.715116279069768	0.16422413453895854	0.17685676027272457
opposite	K01760	cysteine-S-conjugate beta-lyase [EC:4.4.1.13]	1	173	2	2017	10.715116279069768	0.16422413453895854	0.17685676027272457
opposite	K01953	asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]	1	173	2	2017	10.715116279069768	0.16422413453895854	0.17685676027272457
opposite	K02028	polar amino acid transport system ATP-binding protein [EC:7.4.2.1]	1	173	2	2017	10.715116279069768	0.16422413453895854	0.17685676027272457
opposite	K02029	polar amino acid transport system permease protein	1	173	2	2017	10.715116279069768	0.16422413453895854	0.17685676027272457
opposite	K02303	uroporphyrin-III C-methyltransferase [EC:2.1.1.107]	1	173	2	2017	10.715116279069768	0.16422413453895854	0.17685676027272457
opposite	K02477	two-component system, LytTR family, response regulator	1	173	2	2017	10.715116279069768	0.16422413453895854	0.17685676027272457
opposite	K03310	alanine or glycine:cation symporter, AGCS family	1	173	2	2017	10.715116279069768	0.16422413453895854	0.17685676027272457
opposite	K03321	sulfate permease, SulP family	1	173	2	2017	10.715116279069768	0.16422413453895854	0.17685676027272457
opposite	K05846	osmoprotectant transport system permease protein	1	173	2	2017	10.715116279069768	0.16422413453895854	0.17685676027272457
opposite	K06131	cardiolipin synthase A/B [EC:2.7.8.-]	1	173	2	2017	10.715116279069768	0.16422413453895854	0.17685676027272457
opposite	K06609	MFS transporter, SP family, major inositol transporter	1	173	2	2017	10.715116279069768	0.16422413453895854	0.17685676027272457
opposite	K07240	chromate transporter	1	173	2	2017	10.715116279069768	0.16422413453895854	0.17685676027272457
opposite	K11102	proton glutamate symport protein	1	173	2	2017	10.715116279069768	0.16422413453895854	0.17685676027272457
opposite	K16509	regulatory protein spx	1	173	2	2017	10.715116279069768	0.16422413453895854	0.17685676027272457
opposite	K16511	adapter protein MecA 1/2	1	173	2	2017	10.715116279069768	0.16422413453895854	0.17685676027272457
opposite	K18924	paired small multidrug resistance pump	1	173	2	2017	10.715116279069768	0.16422413453895854	0.17685676027272457
opposite	K26139	nitrite reductase [NAD(P)H] large subunit [EC:1.7.1.4]	1	173	2	2017	10.715116279069768	0.16422413453895854	0.17685676027272457
opposite	K26937	MATE family, multidrug efflux pump	1	173	2	2017	10.715116279069768	0.16422413453895854	0.17685676027272457
opposite	K26958	bacilliredoxin	1	173	2	2017	10.715116279069768	0.16422413453895854	0.17685676027272457
opposite	K00059	3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]	1	173	3	2017	5.354651162790698	0.23598057360831842	0.23993555528890478
opposite	K00382	dihydrolipoyl dehydrogenase [EC:1.8.1.4]	1	173	3	2017	5.354651162790698	0.23598057360831842	0.23993555528890478
opposite	K01897	long-chain-fatty-acid---CoA ligase [EC:6.2.1.3]	1	173	3	2017	5.354651162790698	0.23598057360831842	0.23993555528890478
opposite	K02913	large subunit ribosomal protein L33	1	173	3	2017	5.354651162790698	0.23598057360831842	0.23993555528890478
opposite	K03781	catalase [EC:1.11.1.6]	1	173	3	2017	5.354651162790698	0.23598057360831842	0.23993555528890478
opposite	K03885	NADH:quinone reductase (non-electrogenic) [EC:1.6.5.9]	1	173	3	2017	5.354651162790698	0.23598057360831842	0.23993555528890478
opposite	K04487	cysteine desulfurase [EC:2.8.1.7]	1	173	3	2017	5.354651162790698	0.23598057360831842	0.23993555528890478
opposite	K06147	ATP-binding cassette, subfamily B, bacterial	1	173	3	2017	5.354651162790698	0.23598057360831842	0.23993555528890478
opposite	K06204	RNA polymerase-binding transcription factor	1	173	3	2017	5.354651162790698	0.23598057360831842	0.23993555528890478
opposite	K28810	spo0E family aspartyl-phosphate phosphatase	1	173	3	2017	5.354651162790698	0.23598057360831842	0.23993555528890478
opposite	K02003	putative ABC transport system ATP-binding protein	1	173	4	2017	3.567829457364341	0.30160885601435655	0.3032752032851541
opposite	K03406	methyl-accepting chemotaxis protein	1	173	4	2017	3.567829457364341	0.30160885601435655	0.3032752032851541
opposite	K01990	ABC-2 type transport system ATP-binding protein	1	173	7	2017	1.7810077519379846	0.4667142720388621	0.4667142720388621
